series_slug,series_name,episode_no,episode_slug,source_key,dest_key,size
teenage-mercenary,Teenage Mercenary,263,episode-000263-episode-262,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000263-episode-262/page-0305.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000263-episode-262__page-0305.jpg,87281
eleceed,Eleceed,149,episode-000149-episode-149,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000149-episode-149/page-0067.jpg,datasets/pages/single/eleceed_manwa/episode-000149-episode-149__page-0067.jpg,55882
teenage-mercenary,Teenage Mercenary,36,episode-000036-episode-35,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000036-episode-35/page-0340.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000036-episode-35__page-0340.jpg,85619
teenage-mercenary,Teenage Mercenary,16,episode-000016-episode-15,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000016-episode-15/page-0370.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000016-episode-15__page-0370.jpg,35485
teenage-mercenary,Teenage Mercenary,70,episode-000070-episode-69,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000070-episode-69/page-0076.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000070-episode-69__page-0076.jpg,161280
teenage-mercenary,Teenage Mercenary,51,episode-000051-episode-50,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000051-episode-50/page-0091.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000051-episode-50__page-0091.jpg,74826
eleceed,Eleceed,71,episode-000071-episode-71,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000071-episode-71/page-0391.jpg,datasets/pages/single/eleceed_manwa/episode-000071-episode-71__page-0391.jpg,135893
lookism,Lookism,59,episode-000059-ep-59,datasets/pages/source/webtoon_cleaned_dim_v2/lookism/episode-000059-ep-59/page-0239.jpg,datasets/pages/single/lookism_manwa/episode-000059-ep-59__page-0239.jpg,261082
eleceed,Eleceed,149,episode-000149-episode-149,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000149-episode-149/page-0066.jpg,datasets/pages/single/eleceed_manwa/episode-000149-episode-149__page-0066.jpg,68885
teenage-mercenary,Teenage Mercenary,36,episode-000036-episode-35,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000036-episode-35/page-0339.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000036-episode-35__page-0339.jpg,159066
teenage-mercenary,Teenage Mercenary,16,episode-000016-episode-15,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000016-episode-15/page-0369.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000016-episode-15__page-0369.jpg,40034
eleceed,Eleceed,149,episode-000149-episode-149,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000149-episode-149/page-0065.jpg,datasets/pages/single/eleceed_manwa/episode-000149-episode-149__page-0065.jpg,78283
eleceed,Eleceed,71,episode-000071-episode-71,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000071-episode-71/page-0390.jpg,datasets/pages/single/eleceed_manwa/episode-000071-episode-71__page-0390.jpg,138703
teenage-mercenary,Teenage Mercenary,36,episode-000036-episode-35,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000036-episode-35/page-0338.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000036-episode-35__page-0338.jpg,57145
teenage-mercenary,Teenage Mercenary,16,episode-000016-episode-15,datasets/pages/source/webtoon_cleaned_dim_v2/teenage-mercenary/episode-000016-episode-15/page-0368.jpg,datasets/pages/single/teenage-mercenary_manwa/episode-000016-episode-15__page-0368.jpg,42238
eleceed,Eleceed,247,episode-000247-episode-247,datasets/pages/source/webtoon_cleaned_dim_v2/eleceed/episode-000247-episode-247/page-0121.jpg,datasets/pages/single/eleceed_manwa/episode-000247-episode-247__page-0121.jpg,45674
the-breaker-eternal-force,The Breaker: Eternal Force,74,episode-000074-episode-74,datasets/pages/source/webtoon_cleaned_dim_v2/the-breaker-eternal-force/episode-000074-episode-74/page-0109.jpg,datasets/pages/single/the-breaker-eternal-force_manwa/episode-000074-episode-74__page-0109.jpg,122737
tower-of-god,Tower of God,242,episode-000242-season-2-ep-161,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000242-season-2-ep-161/page-0387.jpg,datasets/pages/single/tower-of-god_manwa/episode-000242-season-2-ep-161__page-0387.jpg,40679
tower-of-god,Tower of God,165,episode-000165-season-2-ep-85,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000165-season-2-ep-85/page-0049.jpg,datasets/pages/single/tower-of-god_manwa/episode-000165-season-2-ep-85__page-0049.jpg,60024
the-breaker-eternal-force,The Breaker: Eternal Force,74,episode-000074-episode-74,datasets/pages/source/webtoon_cleaned_dim_v2/the-breaker-eternal-force/episode-000074-episode-74/page-0108.jpg,datasets/pages/single/the-breaker-eternal-force_manwa/episode-000074-episode-74__page-0108.jpg,88627
tower-of-god,Tower of God,242,episode-000242-season-2-ep-161,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000242-season-2-ep-161/page-0386.jpg,datasets/pages/single/tower-of-god_manwa/episode-000242-season-2-ep-161__page-0386.jpg,51391
the-breaker-eternal-force,The Breaker: Eternal Force,75,episode-000075-episode-75,datasets/pages/source/webtoon_cleaned_dim_v2/the-breaker-eternal-force/episode-000075-episode-75/page-0203.jpg,datasets/pages/single/the-breaker-eternal-force_manwa/episode-000075-episode-75__page-0203.jpg,102876
tower-of-god,Tower of God,270,episode-000270-season-2-ep-189,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000270-season-2-ep-189/page-0475.jpg,datasets/pages/single/tower-of-god_manwa/episode-000270-season-2-ep-189__page-0475.jpg,55126
the-breaker-eternal-force,The Breaker: Eternal Force,74,episode-000074-episode-74,datasets/pages/source/webtoon_cleaned_dim_v2/the-breaker-eternal-force/episode-000074-episode-74/page-0107.jpg,datasets/pages/single/the-breaker-eternal-force_manwa/episode-000074-episode-74__page-0107.jpg,87060
tower-of-god,Tower of God,242,episode-000242-season-2-ep-161,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000242-season-2-ep-161/page-0385.jpg,datasets/pages/single/tower-of-god_manwa/episode-000242-season-2-ep-161__page-0385.jpg,39165
the-breaker-eternal-force,The Breaker: Eternal Force,74,episode-000074-episode-74,datasets/pages/source/webtoon_cleaned_dim_v2/the-breaker-eternal-force/episode-000074-episode-74/page-0106.jpg,datasets/pages/single/the-breaker-eternal-force_manwa/episode-000074-episode-74__page-0106.jpg,157703
tower-of-god,Tower of God,326,episode-000326-season-2-ep-245,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000326-season-2-ep-245/page-0350.jpg,datasets/pages/single/tower-of-god_manwa/episode-000326-season-2-ep-245__page-0350.jpg,60850
tower-of-god,Tower of God,242,episode-000242-season-2-ep-161,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000242-season-2-ep-161/page-0384.jpg,datasets/pages/single/tower-of-god_manwa/episode-000242-season-2-ep-161__page-0384.jpg,55324
the-breaker-eternal-force,The Breaker: Eternal Force,74,episode-000074-episode-74,datasets/pages/source/webtoon_cleaned_dim_v2/the-breaker-eternal-force/episode-000074-episode-74/page-0105.jpg,datasets/pages/single/the-breaker-eternal-force_manwa/episode-000074-episode-74__page-0105.jpg,192267
tower-of-god,Tower of God,242,episode-000242-season-2-ep-161,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000242-season-2-ep-161/page-0383.jpg,datasets/pages/single/tower-of-god_manwa/episode-000242-season-2-ep-161__page-0383.jpg,49506
the-breaker-eternal-force,The Breaker: Eternal Force,75,episode-000075-episode-75,datasets/pages/source/webtoon_cleaned_dim_v2/the-breaker-eternal-force/episode-000075-episode-75/page-0204.jpg,datasets/pages/single/the-breaker-eternal-force_manwa/episode-000075-episode-75__page-0204.jpg,125950
tower-of-god,Tower of God,270,episode-000270-season-2-ep-189,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000270-season-2-ep-189/page-0476.jpg,datasets/pages/single/tower-of-god_manwa/episode-000270-season-2-ep-189__page-0476.jpg,52398
the-breaker-eternal-force,The Breaker: Eternal Force,74,episode-000074-episode-74,datasets/pages/source/webtoon_cleaned_dim_v2/the-breaker-eternal-force/episode-000074-episode-74/page-0104.jpg,datasets/pages/single/the-breaker-eternal-force_manwa/episode-000074-episode-74__page-0104.jpg,52966
tower-of-god,Tower of God,242,episode-000242-season-2-ep-161,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000242-season-2-ep-161/page-0382.jpg,datasets/pages/single/tower-of-god_manwa/episode-000242-season-2-ep-161__page-0382.jpg,41631
the-breaker-eternal-force,The Breaker: Eternal Force,74,episode-000074-episode-74,datasets/pages/source/webtoon_cleaned_dim_v2/the-breaker-eternal-force/episode-000074-episode-74/page-0103.jpg,datasets/pages/single/the-breaker-eternal-force_manwa/episode-000074-episode-74__page-0103.jpg,35285
tower-of-god,Tower of God,242,episode-000242-season-2-ep-161,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000242-season-2-ep-161/page-0381.jpg,datasets/pages/single/tower-of-god_manwa/episode-000242-season-2-ep-161__page-0381.jpg,39513
the-breaker-eternal-force,The Breaker: Eternal Force,74,episode-000074-episode-74,datasets/pages/source/webtoon_cleaned_dim_v2/the-breaker-eternal-force/episode-000074-episode-74/page-0102.jpg,datasets/pages/single/the-breaker-eternal-force_manwa/episode-000074-episode-74__page-0102.jpg,79231
tower-of-god,Tower of God,242,episode-000242-season-2-ep-161,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000242-season-2-ep-161/page-0380.jpg,datasets/pages/single/tower-of-god_manwa/episode-000242-season-2-ep-161__page-0380.jpg,53748
the-breaker-eternal-force,The Breaker: Eternal Force,75,episode-000075-episode-75,datasets/pages/source/webtoon_cleaned_dim_v2/the-breaker-eternal-force/episode-000075-episode-75/page-0205.jpg,datasets/pages/single/the-breaker-eternal-force_manwa/episode-000075-episode-75__page-0205.jpg,136779
tower-of-god,Tower of God,270,episode-000270-season-2-ep-189,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000270-season-2-ep-189/page-0477.jpg,datasets/pages/single/tower-of-god_manwa/episode-000270-season-2-ep-189__page-0477.jpg,62034
the-breaker-eternal-force,The Breaker: Eternal Force,74,episode-000074-episode-74,datasets/pages/source/webtoon_cleaned_dim_v2/the-breaker-eternal-force/episode-000074-episode-74/page-0101.jpg,datasets/pages/single/the-breaker-eternal-force_manwa/episode-000074-episode-74__page-0101.jpg,82917
tower-of-god,Tower of God,242,episode-000242-season-2-ep-161,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000242-season-2-ep-161/page-0379.jpg,datasets/pages/single/tower-of-god_manwa/episode-000242-season-2-ep-161__page-0379.jpg,42153
the-breaker-eternal-force,The Breaker: Eternal Force,74,episode-000074-episode-74,datasets/pages/source/webtoon_cleaned_dim_v2/the-breaker-eternal-force/episode-000074-episode-74/page-0100.jpg,datasets/pages/single/the-breaker-eternal-force_manwa/episode-000074-episode-74__page-0100.jpg,112949
tower-of-god,Tower of God,242,episode-000242-season-2-ep-161,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000242-season-2-ep-161/page-0378.jpg,datasets/pages/single/tower-of-god_manwa/episode-000242-season-2-ep-161__page-0378.jpg,58528
tower-of-god,Tower of God,165,episode-000165-season-2-ep-85,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000165-season-2-ep-85/page-0048.jpg,datasets/pages/single/tower-of-god_manwa/episode-000165-season-2-ep-85__page-0048.jpg,59042
the-breaker-eternal-force,The Breaker: Eternal Force,74,episode-000074-episode-74,datasets/pages/source/webtoon_cleaned_dim_v2/the-breaker-eternal-force/episode-000074-episode-74/page-0099.jpg,datasets/pages/single/the-breaker-eternal-force_manwa/episode-000074-episode-74__page-0099.jpg,76982
tower-of-god,Tower of God,242,episode-000242-season-2-ep-161,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000242-season-2-ep-161/page-0377.jpg,datasets/pages/single/tower-of-god_manwa/episode-000242-season-2-ep-161__page-0377.jpg,47306
the-breaker-eternal-force,The Breaker: Eternal Force,75,episode-000075-episode-75,datasets/pages/source/webtoon_cleaned_dim_v2/the-breaker-eternal-force/episode-000075-episode-75/page-0206.jpg,datasets/pages/single/the-breaker-eternal-force_manwa/episode-000075-episode-75__page-0206.jpg,58918
tower-of-god,Tower of God,270,episode-000270-season-2-ep-189,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000270-season-2-ep-189/page-0478.jpg,datasets/pages/single/tower-of-god_manwa/episode-000270-season-2-ep-189__page-0478.jpg,60610
the-breaker-eternal-force,The Breaker: Eternal Force,74,episode-000074-episode-74,datasets/pages/source/webtoon_cleaned_dim_v2/the-breaker-eternal-force/episode-000074-episode-74/page-0098.jpg,datasets/pages/single/the-breaker-eternal-force_manwa/episode-000074-episode-74__page-0098.jpg,46826
tower-of-god,Tower of God,242,episode-000242-season-2-ep-161,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000242-season-2-ep-161/page-0376.jpg,datasets/pages/single/tower-of-god_manwa/episode-000242-season-2-ep-161__page-0376.jpg,56978
the-breaker-eternal-force,The Breaker: Eternal Force,74,episode-000074-episode-74,datasets/pages/source/webtoon_cleaned_dim_v2/the-breaker-eternal-force/episode-000074-episode-74/page-0097.jpg,datasets/pages/single/the-breaker-eternal-force_manwa/episode-000074-episode-74__page-0097.jpg,92369
tower-of-god,Tower of God,242,episode-000242-season-2-ep-161,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000242-season-2-ep-161/page-0375.jpg,datasets/pages/single/tower-of-god_manwa/episode-000242-season-2-ep-161__page-0375.jpg,46716
the-breaker-eternal-force,The Breaker: Eternal Force,74,episode-000074-episode-74,datasets/pages/source/webtoon_cleaned_dim_v2/the-breaker-eternal-force/episode-000074-episode-74/page-0096.jpg,datasets/pages/single/the-breaker-eternal-force_manwa/episode-000074-episode-74__page-0096.jpg,58710
tower-of-god,Tower of God,242,episode-000242-season-2-ep-161,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000242-season-2-ep-161/page-0374.jpg,datasets/pages/single/tower-of-god_manwa/episode-000242-season-2-ep-161__page-0374.jpg,46729
the-breaker-eternal-force,The Breaker: Eternal Force,75,episode-000075-episode-75,datasets/pages/source/webtoon_cleaned_dim_v2/the-breaker-eternal-force/episode-000075-episode-75/page-0207.jpg,datasets/pages/single/the-breaker-eternal-force_manwa/episode-000075-episode-75__page-0207.jpg,112828
tower-of-god,Tower of God,270,episode-000270-season-2-ep-189,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000270-season-2-ep-189/page-0479.jpg,datasets/pages/single/tower-of-god_manwa/episode-000270-season-2-ep-189__page-0479.jpg,54571
the-breaker-eternal-force,The Breaker: Eternal Force,64,episode-000064-episode-64,datasets/pages/source/webtoon_cleaned_dim_v2/the-breaker-eternal-force/episode-000064-episode-64/page-0194.jpg,datasets/pages/single/the-breaker-eternal-force_manwa/episode-000064-episode-64__page-0194.jpg,60728
tower-of-god,Tower of God,242,episode-000242-season-2-ep-161,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000242-season-2-ep-161/page-0373.jpg,datasets/pages/single/tower-of-god_manwa/episode-000242-season-2-ep-161__page-0373.jpg,61419
the-breaker-eternal-force,The Breaker: Eternal Force,64,episode-000064-episode-64,datasets/pages/source/webtoon_cleaned_dim_v2/the-breaker-eternal-force/episode-000064-episode-64/page-0193.jpg,datasets/pages/single/the-breaker-eternal-force_manwa/episode-000064-episode-64__page-0193.jpg,160387
tower-of-god,Tower of God,242,episode-000242-season-2-ep-161,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000242-season-2-ep-161/page-0372.jpg,datasets/pages/single/tower-of-god_manwa/episode-000242-season-2-ep-161__page-0372.jpg,52832
the-breaker-eternal-force,The Breaker: Eternal Force,64,episode-000064-episode-64,datasets/pages/source/webtoon_cleaned_dim_v2/the-breaker-eternal-force/episode-000064-episode-64/page-0192.jpg,datasets/pages/single/the-breaker-eternal-force_manwa/episode-000064-episode-64__page-0192.jpg,116065
tower-of-god,Tower of God,242,episode-000242-season-2-ep-161,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000242-season-2-ep-161/page-0371.jpg,datasets/pages/single/tower-of-god_manwa/episode-000242-season-2-ep-161__page-0371.jpg,51097
the-breaker-eternal-force,The Breaker: Eternal Force,75,episode-000075-episode-75,datasets/pages/source/webtoon_cleaned_dim_v2/the-breaker-eternal-force/episode-000075-episode-75/page-0208.jpg,datasets/pages/single/the-breaker-eternal-force_manwa/episode-000075-episode-75__page-0208.jpg,106769
tower-of-god,Tower of God,270,episode-000270-season-2-ep-189,datasets/pages/source/webtoon_cleaned_dim_v2/tower-of-god/episode-000270-season-2-ep-189/page-0480.jpg,datasets/pages/single/tower-of-god_manwa/episode-000270-season-2-ep-189__page-0480.jpg,48432
